304 3 506508511536                                                                  3 12345   3 3 3 3 3     021 1 1 1 1503571574                              23420                                     0,6819012
305 8                                                                               8 1    6  8         7     5 5 5 8 4105                                    122173                                    0,9491525
306 6 571                                                                           6 1 3  6  8   8     5     5 3 5 5 4041044108                              12320                                     0,6819012
307 9                                        056                                    8 12 4    8 8   8         8 9 8 7 4048                                    132115                                    0,9491525
308 5 536537                                                                        7 12  5   7 7     7     015 3 5 6 3501                                    1446 4                                    1,9742268
309 5 551571535531                                                                  4 1       5               2 0 2 2 3519526                                 13420                                     0,6819012
310 10                                       031010005                              101       10              101010104041011                                 233163                                    0,9491525
311 9                                        091                                    9 123  6  9 8 9     10    109 10104041                                    13320                                     0,6819012
312 8                                                                               8 123   7 8 8 8       9   7 7 7 6 4048                                    24420                                     0,6819012
313 8                                                                               7 123     7 7 7           8 7 7 7 4047                                    12220                                     0,6819012
314 8                                                                               9 1       9               9 9 9 9 5061081064082087                        13220                                     0,6819012
315 8                                                                               8 123  6  8 9 9     8     7 9 8 8 4041                                    11220                                     0,6819012
316 9                                        031032033                              8 12345   9 9 9 107     028 8 6 9 4048083061                              142194                                    0,9491525
317 8                                                                               8 12345   8 8 8 8 8     017 8 7 5 4121041                                 12320                                     0,6819012
318 6 511571                                                                        6 123     7 7 5           6 8 7 7 4151                                    22120                                     0,6819012
319 8                                                                               8 1234567 7 7 8 7 7 7 7 018 8 8 5 4028121                                 1343 4                                    1,9742268
320 10                                       007006001                              101234 6  10101010  10    101010105021                                    12320                                     0,6819012
321 6 506539                                                                        101 3     9   0           9 9 9 4 4047041                                 23320                                     0,6819012
322 9                                        001010091                              8 12 4 6  9 9   9   9     7 8 8 8 5998                                    221183                                    0,9491525
323 8                                                                               7    4 6        7   9     7 8 7 8 4083106                                 222165                                    0,9491525
324 10                                       031                                    1012345   1010101010    021010109 5041063151                              112185                                    0,9491525
325 7                                                                               7 12   6  7 8       8     5 7 5 7 4061121                                 11320                                     0,6819012
326 8                                                                               5 1       5               6 5 7 7 5041                                    22320                                     0,6819012
327 8                                                                               9 12 4    1010  10        9 109 9 4131132                                 222133                                    0,9491525
328 7                                                                               7 123 567 8 8 7   9 1010015 7 104 5041                                    13420                                     0,6819012
329 3 531571573                                                                     5 1234    4 4 4 4         4 9 9 5 9                                       2244 3                                    1,9742268
330 8                                                                               9 1  456  8     8 8 8   018 8 8 8 4041                                    213143                                    0,9491525
331 8                                                                               8 1234 6  9 101010  10    1010109 2602631                                 2233 3                                    1,9742268
332 8                                                                               8 123456  8 7 7 9 8 7   016 7 7 5 4084081121122135                        134153                                    0,9491525
333 5 512572                                                                        8 1  4 6  9     9   10    9 9 9 105043046                                 134145                                    0,9491525
334 6 505                                                                           6 1    67 6         7 8   5 5 5 4 2502                                    22120                                     0,6819012
335 8                                                                               7  23       7 7           7 7 7 6 9                                       23320                                     0,6819012
336 8                                                                               7 12345   9 8 9 9 9     02109 9 7 9                                       22220                                     0,6819012
337 5 531512                                                                        5 1  4    5     4         2 2 2 0 3504                                    213163                                    0,9491525
338 7                                                                               6 12      6 7             6 9 6 0 4041107134                              12220                                     0,6819012
339 8                                                                               8 12 4    7 8   7         9 8 8 8 5043046083041                           133184                                    0,9491525
340 6 512571572573                                                                  5 12  56  6 5     5 4   025 3 4 5 3573                                    13320                                     0,6819012
341 8                                                                               8 1     7 8           8   8 8 8 7 4047011083044085                        22120                                     0,6819012
342 1 503                                                                           2 12  5   3 3     3     012 2 2 1 2002131                                 23220                                     0,6819012
343 6 571572573507510509                                                            6 12 4    8 8   8         7 6 8 5 4041083                                 12220                                     0,6819012
344 8                                                                               8 1 3  6  10  10    10    1010106 4041083                                 22220                                     0,6819012
345 10                                       031033                                 1012345   1010101010    02101010105048107                                 133144                                    0,9491525
346 8                                                                               8 1  4 6  8     7   8     8 108 6 5041021                                 124113                                    0,9491525
347 5 531                                                                           6 123456  8 7 7 7 7 8   018 7 6 5 4083041021082                           13420                                     0,6819012
348 8                                                                               8 1       8               7 7 8 7 5061041                                 222195                                    0,9491525
349 7                                                                               7 1       7               7 8 7 8 4046                                    112151                                    0,9491525
350 8                                                                               8 1  4    8     8         7 7 7 7 2526572532552                           222145                                    0,9491525
351 8                                                                               8 1  4 6  7     8   10    8 7 8 6 4041                                    144185                                    0,9491525
352 9                                        031033                                 9 1    6  9         10    109 8 7 4121                                    111145                                    0,9491525
353 8                                                                               7  2        7             7 7 8 6 4041571                                 11120                                     0,6819012
354 10                                       091001                                 101  4 6  10    10  10    101010104083086084047                           211115                                    0,9491525
355 6 501572571534513                                                               6  23 56    8 8   9 8   017 7 6 4 2571519574602605                        22220                                     0,6819012
356 10                                       031055003                              1012 4 67 1010  10  107   1010109 5101047107086                           222173                                    0,9491525
357 10                                       031033007002                           101234 6  10101010  10    9 9 10105047086081                              1442 3                                    1,9742268
358 7                                                                               7  234 6    7 8 8   8     7 8 6 7 5061083                                 221195                                    0,9491525
359 7                                                                               7  23 567   7 8   8 8 8 026 6 8 7 2519                                    22220                                     0,6819012
360 10                                       031006054                              1012   67 1010      7 9   9 9 9 7 4041                                    24420                                     0,6819012
361 7                                                                               5  23  6    6 7     4     5 4 5 3 1526573                                 12220                                     0,6819012
362 8                                                                               8  234 67   8 8 9   8 9   8 7 8 8 4011041                                 222173                                    0,9491525
363 10                                       031055                                 101 34 6  10  1010  10    101010104107002                                 1532 4                                    1,9742268
364 7                                                                               7  23       7 7           7 7 2 5 4041002                                 22320                                     0,6819012
365 7                                                                               7 1234    8 8 8 8         8 8 8 8 9                                       12420                                     0,6819012
366 6 511601                                                                        6  23  6    8 5     8     7 7 7 6 5051083                                 121165                                    0,9491525
367 10                                       031033101                              101   5   10      9     0110108 8 4041                                    212121                                    0,9491525
368 8                                                                               10123 5   8 9 10  9     014 9 8 8 4082081                                 23420                                     0,6819012
369 6 512572571                                                                     6 1  45   4     6 3     012 4 4 5 4107                                    244195                                    0,9491525
370 9                                        010006                                 9 1 34    9   1010        10109 9 4041048573                              234155                                    0,9491525
371 8                                                                               8 1  456  8     8 9 10  018 8 9 7 4107131041                              111125                                    0,9491525
372 6 604575571572                                                                  9 1234567 6 6 7 7 8 9 9 016 9 8 8 3504551                                 12320                                     0,6819012
373 9                                                                               101  45   10    109     029 8 8 105134041121081                           112125                                    0,9491525
374 8                                                                               8 12345   8 8 8 8 8     028 8 8 8 4047                                    244123                                    0,9491525
375 8                                                                               8 1       10              8 7 7 7 5011                                    222171                                    0,9491525
376 10                                       031035                                 101234 67 10101010  1010  101010105025082                                 234164                                    0,9491525
377 7                                                                               7 1234    9 9 9 9         7 7 8 104132                                    11120                                     0,6819012
378 8                                                                               7 12   6  7 7       7     7 7 7 6 4041                                    134154                                    0,9491525
379 9                                        035031010                              8 1234    8 8 9 8         8 6 8 7 4107                                    22320                                     0,6819012
380 8                                                                               8 1     7 8           8   8 8 8 8 4041046                                 144141                                    0,9491525
381 9                                        051054056                              9  23       9 8           7 9 8 9 4044108                                 223165                                    0,9491525
382 7                                                                               7 1  4  7 7     6     7   5 6 6 8 2512519631                              22120                                     0,6819012
383 8                                                                               9 12 456  8 8   9 9 9   028 9 9 8 5101102041083                           223164                                    0,9491525
384 10                                       010031                                 1012345   10109 9 9     02109 8 6 2531532                                 14220                                     0,6819012
385 7                                                                               7  2 45     7   8 8     017 5 5 6 5061048                                 122112                                    0,9491525
386 10                                       031010081                              1012 4    1010  10        8 108 7 4086                                    134174                                    0,9491525
387 9                                        001                                    8  23       109           9 8 9 8 4047                                    212185                                    0,9491525
388 1 571572                                                                        1 1       1               0 1 1 3 2519                                    12320                                     0,6819012
389 8                                                                               9 12 4    8 8   9         9 8 8 8 4041047002121                           122113                                    0,9491525
390 7                                                                               7 123     7 7 6           5 6 5 6 5041083                                 13220                                     0,6819012
391 8                                                                               8  2  56    9     9 10  018 9 8 7 4082061                                 14420                                     0,6819012
392 10                                       031003                                 10123456  101010101010  02109 9 9 2519                                    2333 4                                    1,9742268
393 7                                                                               7 12 4 6  8 8   8   3     7 7 8 7 4084044                                 223135                                    0,9491525
394 10                                       031                                    9 1234 6  8 8 8 9   7     7 8 9 8 4041                                    2221 3                                    1,9742268
395 8                                                                               1012 4 6  8 9   10  10    9 108 9 5043046101                              1331 3                                    1,9742268
396 9                                        031035                                 9 12345   9 9 9 9 9     02108 9 7 4083084086                              1341 4                                    1,9742268
397 5 512                                                                           6 1  4    5     5         5 6 7 5 4041                                    21120                                     0,6819012
398 10                                       031                                    10   4          10        10108 6 4151                                    232163                                    0,9491525
399 7                                                                               5 1   5   8       10    016 5 9 6 4025083                                 112175                                    0,9491525
400 8                                                                               7 1    6  8         9     8 8 8 8 4041083                                 234181                                    0,9491525
401 8                                                                               6 1    6  3         3     3 5 8 4 4011                                    11120                                     0,6819012
402 8                                                                               9 12  5   8 5     10    028 7 8 8 5105                                    22220                                     0,6819012
403 7                                                                               7 1       7               5 9 3 4 3001                                    23420                                     0,6819012
404 7                                                                               7 1       6               7 5 6 6 3502526                                 13420                                     0,6819012
405 7                                                                               6 12   6  7 7       8     7 7 7 5 3573                                    12320                                     0,6819012
406 10                                       031                                    10123456  101010101010  011010107 5107                                    22220                                     0,6819012
407 7                                                                               7 12   6  7 7       8     6 6 7 6 3502591                                 22120                                     0,6819012
408 7                                                                               7 1       8               7 7 7 7 5041                                    144125                                    0,9491525
409 7                                                                               8 12      8 7             7 7 8 8 5046041043101021011                     11320                                     0,6819012
410 8                                                                               8 123 56  8 8 8   8 9   015 5 5 5 3083504                                 12420                                     0,6819012
411 8                                                                               9 12 4 6  9 9   9   9     8 9 8 8 4041                                    1342 4                                    1,9742268
412 10                                       033                                    9 1  4 6  9     9   8     8 8 8 8 4011526                                 234122                                    0,9491525
413 10                                       081033                                 101 3     10  10          101010105041002                                 21320                                     0,6819012
414 7                                                                               7  234      8 8 8         8 7 7 7 3046131002                              112183                                    0,9491525
415 7                                                                               7 123     7 7 7           7 7 7 7 4121061                                 223123                                    0,9491525
416 10                                       031056033                              10123 56  101010  1010  01101010105046                                    2221 5                                    1,9742268
417 1 536573572571                                                                  9 12345   7 7 6 7 8     010 3 3 0 1575602605604606                        22320                                     0,6819012
418 7                                                                               7 123456  7 7 6 7 6 5   015 7 6 6 4041                                    1445 4                                    1,9742268
419 8                                                                               7 123     7 7 7           8 7 7 7 4105                                    22320                                     0,6819012
420 10                                       001010056055                           1012  567 1010    101010029 1010104083047131                              111113                                    0,9491525
421 10                                       081007                                 10123456  10101010108   01101010105025121                                 133184                                    0,9491525
422 7                                                                               6 1   56  6       6 5   014 0 2 2 2573574                                 2111 5                                    1,9742268
423 9                                        031035001                              9 1  45   9     9 10    019 8 9 9 4047121                                 121171                                    0,9491525
424 7                                                                               7 12 4    7 7   7         6 6 7 5 4041                                    1432 4                                    1,9742268
425 8                                                                               7 1 345   8   7 7 7     027 8 7 7 4041083                                 111163                                    0,9491525
426 10                                       031034001                              1012345   1010101010    011010108 4041083107                              132174                                    0,9491525
427 8                                                                               5 12  5 7 6 7     8   6 015 3 7 3 1621623                                 21120                                     0,6819012
428 8                                                                               8 1234 6  10101010  8     8 9 8 7 4082121                                 2234 3                                    1,9742268
429 8                                                                               7  2 4  7   7   8     8   107 7 7 3046                                    2225 2                                    1,9742268
430 9                                        010006008                              9 1234 6  1010107   8     6 109 7 5041083                                 1211 3                                    1,9742268
431 7                                                                               7 12 4    9 7   9         4 9 6 7 2526605602002                           1332 4                                    1,9742268
432 9                                        031055                                 9 1    6  8         9     9 9 9 9 5043046                                 222191                                    0,9491525
433 8                                                                               9  23  67   8 7     9 9   7 9 9 105041086084                              22220                                     0,6819012
434 7                                                                               8 1  4    7     8         7 6 7 7 3002042                                 111195                                    0,9491525
435 4 571572512                                                                     8 1  4 6  7     7   9     6 6 6 8 4047041                                 111175                                    0,9491525
436 6 571651511                                                                     7 123     7 7 7           7 7 7 7 3001                                    22320                                     0,6819012
437 7                                                                               8 1234567 8 8 8 8 8 8 8 028 8 8 8 3998                                    212123                                    0,9491525
438 9                                        031                                    8 1  4 6  10    9   9     9 8 5 6 4041                                    222134                                    0,9491525
439 8                                                                               8  2 45     8   7 8     017 8 8 7 4083081121132                           25320                                     0,6819012
440 8                                                                               8 123  67 8 8 8     8 8   8 8 8 7 3083041131                              22220                                     0,6819012
441 8                                                                               7 12 4    8 7   7         6 7 7 6 4011                                    122123                                    0,9491525
442 9                                        031033                                 9 1234567 9 9 9 9 9 9 9 019 9 9 9 3001                                    1232 5                                    1,9742268
443 7                                                                               6 1       7               5 5 5 5 3107                                    213113                                    0,9491525
444 9                                        031                                    1012 4    1010  10        9 8 9 9 5041046                                 234195                                    0,9491525
445 10                                       031                                    1012      1010            101010105041                                    23420                                     0,6819012
446 6 573572571538                                                                  6 1  4567 6     5 6 7 7 015 5 6 5 5002041                                 1346 2                                    1,9742268
447 8                                                                               7 12   6  7 7       8     7 6 7 6 4046047                                 22120                                     0,6819012
448 7                                                                               8 1234567 7 7 7 7 7 7 7 025 7 7 7 4107131                                 14420                                     0,6819012
449 6 531512571                                                                     6 1  456  6     7 7 6   015 5 6 3 4131107                                 2431 5                                    1,9742268
450 10                                       032033                                 7  2        8             7 7 6 7 4107                                    111113                                    0,9491525
451 8                                                                               8 12 4 6  9 9   10  10    8 8 8 8 5107                                    133154                                    0,9491525
452 8                                                                               8  2  567   7     7 8 7 027 7 7 8 4998                                    22220                                     0,6819012
453 10                                       031008                                 101  4 6  10    10  10    101010105081                                    122124                                    0,9491525
454 7                                                                               5 12      7 6             7 7 7 7 4041                                    22320                                     0,6819012
455 9                                        057                                    101       10              101010104107                                    24120                                     0,6819012
456 7                                                                               7  2 4 67   6   8   9 8   8 8 7 6 4047                                    23420                                     0,6819012
457 8                                                                               8 1  4    9     9         9 6 8 6 4107041                                 112125                                    0,9491525
458 9                                        083                                    101  4 6  10    10  10    101010105041                                    22320                                     0,6819012
459 9                                        081                                    9 1234567 9 9 8 8 8 9 8 029 8 8 8 4041                                    24220                                     0,6819012
460 6 571606                                                                        6 1  4    6     8         6 6 7 4 2519526573                              2445 4                                    1,9742268
461 3 531606                                                                        5 12      7 7             6 5 2 3 2573526                                 23320                                     0,6819012
462 8                                                                               8 1  4    8     8         8 8 7 7 4041047                                 222155                                    0,9491525
463 10                                       081031033                              9 12      1010            9 1010104041025133134                           111183                                    0,9491525
464 7                                                                               7 12 4 67 9 8   9   7 7   7 108 7 2573                                    1446 5                                    1,9742268
465 10                                       001031                                 101234 6  10101010  10    9 10106 5087                                    131143                                    0,9491525
466 8                                                                               8  234567   8 8 9 8 8 9 018 8 8 7 4041048084046047                        143184                                    0,9491525
467 5 535509512506                                                                  5 123  6  7 6 6     4     4 4 5 3 1573576                                 22320                                     0,6819012
468 8                                                                               7  23   7   8 9       7   7 7 6 4 4041                                    12220                                     0,6819012
469 5 571572512                                                                     5  2        5             5 2 3 3 4011                                    123194                                    0,9491525
470 8                                                                               8 12 4 6  9 9   9   8     8 8 8 7 4063                                    212123                                    0,9491525
471 7                                                                               6 123     5 6 6           6 4 5 3 4041047                                 11220                                     0,6819012
472 7                                                                               8 1234 6  8 8 9 9   10    7 8 106 5043081082084                           142125                                    0,9491525
473 6 531572                                                                        7 123 567 7 6 6   7 8 8 016 7 7 7 4083106041                              13320                                     0,6819012
474 7                                                                               4  23456    5 5 6 3 7   014 4 3 5 3001                                    234142                                    0,9491525
475 9                                        031                                    101  4 6  10    10  9     9 10109 4083                                    21220                                     0,6819012
476 7                                                                               8  2   67   6       8 8   7 7 7 6 4061081041046                           22320                                     0,6819012
477 8                                                                               8 12  56  8 8     8 8   028 8 8 8 3998                                    12220                                     0,6819012
478 10                                       010009                                 1012  567 1010    101010011010107 2502503526                              22220                                     0,6819012
479 9                                        009081005056                           9 12    7 9 10        10  9 8 9 8 4041                                    12220                                     0,6819012
480 9                                        081083084                              9 1    6  9         8     7 6 8 8 3121                                    23220                                     0,6819012
481 7                                                                               8       7             7   8 8 8 5 4087041025                              23320                                     0,6819012
482 6 571                                                                           6 123 56  8 5 5   6 4   014 6 4 0 2571532                                 21120                                     0,6819012
483 7                                                                               8 1234    8 9 9 9         9 1010103998                                    22220                                     0,6819012
484 8                                                                               8 12345   109 9 109     027 9 8 8 4083                                    23420                                     0,6819012
485 7                                                                               7 1       7               5 5 5 5 2571574                                 2221 5                                    1,9742268
486 10                                       001002006                              101234567 10109 1010109 011010109 4041                                    2211 3                                    1,9742268
487 7                                                                               7  234      8 8 8         7 7 7 7 2046                                    1245 3                                    1,9742268
488 7                                                                               7 1       6               4 4 3 3 4048                                    22220                                     0,6819012
489 10                                       031051                                 9 12      9 9             9 9 8 9 9                                       1442 5                                    1,9742268
490 10                                       051058                                 101234    10101010        101010104041                                    223164                                    0,9491525
491 8                                                                               8 12   6  8 8       8     8 8 8 7 4048047105                              23320                                     0,6819012
492 9                                                                               9 1234    8 9 9 10        9 9 9 8 4                                       223185                                    0,9491525
493 3 571604                                                                        4  23       5 5           4 2 3 4 4011044061                              13120                                     0,6819012
494 6 571572512511506575                                                            5 1   56  7       8 1   014 7 6 7 4083107041082002                        13420                                     0,6819012
495 7                                                                               9 12345   9 9 9 9 9     019 8 7 8 4026                                    1344 4                                    1,9742268
496 8                                                                               8 12 456  8 5   6 9 8   027 9 7 8 5041048                                 111113                                    0,9491525
497 7                                                                               6 12  5   6 6     6       7 4 4 5 2503                                    22220                                     0,6819012
498 7                                                                               8 1234 6  7 8 8 7   6     7 7 6 6 4047104                                 222145                                    0,9491525
499 8                                                                               8 1       8               8 6 8 6 4041                                    144125                                    0,9491525
500 9                                        055                                    9 1  4 6  10    10  8     9 9 8 8 5083082041042                           111115                                    0,9491525
